species,sex,beak_length,beak_depth,tarsus_length,wing_length,tail_length
Zosterops chloris,M,14.6,2.9,17.6,58.5,41.0
Zosterops chloris,U,14.3,2.8,17.7,57.5,41.0
Zosterops chloris,U,14.6,3.0,16.9,58.5,42.0
Zosterops chloris,U,13.9,2.7,18.2,58.0,43.0
Zosterops chloris,U,14.1,2.8,17.5,62.0,45.0
Zosterops chloris,U,15.1,2.7,16.2,57.5,41.0
Zosterops chloris,U,14.7,2.8,17.0,58.5,41.0
Zosterops chloris,F,14.8,3.0,17.8,59.0,
Zosterops chloris,U,14.3,2.7,17.6,58.5,42.0
Zosterops chloris,U,14.1,2.8,17.4,58.0,42.0
Zosterops chloris,U,14.0,2.7,15.7,58.0,41.0
Zosterops chloris,U,14.8,2.8,17.0,59.0,40.0
Zosterops chloris,F,13.9,2.6,17.5,58.0,43.0
Zosterops chloris,U,14.2,2.8,17.3,60.0,43.0
Zosterops chloris,U,13.1,2.8,17.9,58.0,41.0
Zosterops chloris,M,14.3,2.8,17.5,60.0,43.0
Zosterops chloris,U,14.8,3.0,17.9,60.0,41.0
Zosterops chloris,U,14.4,2.8,18.0,59.0,41.0
Zosterops chloris,F,13.5,2.7,16.2,54.0,38.0
Zosterops chloris,F,12.6,2.6,16.1,55.0,39.0
Zosterops chloris,U,14.1,2.6,17.0,52.0,37.0
Zosterops chloris,U,13.3,2.5,16.0,52.0,40.0
Zosterops chloris,F,13.3,2.6,17.3,56.0,38.0
Zosterops chloris,U,12.8,2.5,16.3,53.5,37.0
Zosterops chloris,U,13.2,2.4,16.3,51.0,35.0
Zosterops chloris,U,12.7,2.5,16.9,53.5,40.0
Zosterops chloris,U,13.3,2.4,16.6,,38.0
Zosterops chloris,U,12.8,2.4,15.1,53.0,38.0
Zosterops chloris,M,15.8,2.7,17.5,55.0,39.0
Zosterops chloris,U,12.7,2.4,16.1,54.5,39.0
Zosterops chloris,U,13.1,2.7,17.4,56.0,40.0
Zosterops chloris,M,15.1,2.8,17.7,58.0,39.0
Zosterops chloris,M,14.2,2.8,17.5,57.5,39.0
Zosterops chloris,U,14.8,2.8,17.1,57.0,42.0
Zosterops chloris,U,15.6,2.8,16.9,57.5,42.0
Zosterops chloris,U,13.2,2.7,16.6,,40.0
Zosterops chloris,M,13.9,3.1,18.1,56.0,41.0
Zosterops chloris,U,14.6,2.8,17.2,56.5,
Zosterops chloris,F,14.4,2.7,17.0,58.0,41.0
Zosterops chloris,U,14.6,2.4,16.9,58.0,
Zosterops chloris,M,14.6,2.8,16.6,58.5,39.0
Zosterops chloris,U,14.0,2.7,17.4,57.0,
Zosterops chloris,M,13.6,2.6,16.5,59.0,41.0
Zosterops chloris,M,15.1,2.7,17.6,60.0,42.0
Zosterops chloris,M,13.9,2.7,16.8,58.0,40.0
Zosterops chloris,F,15.1,2.8,16.6,59.0,
Zosterops chloris,M,14.7,2.6,16.8,63.0,46.0
Zosterops chloris,F,15.2,2.6,16.8,58.5,44.0
Zosterops chloris,U,14.5,2.6,15.9,60.0,44.0
Zosterops chloris,U,15.1,2.7,17.7,59.0,42.0
Zosterops chloris,M,14.3,2.8,16.6,60.0,43.0
Zosterops chloris,U,14.5,2.7,17.3,59.0,43.0
Zosterops chloris,M,15.0,2.7,16.9,59.0,42.0
Zosterops chloris,M,14.8,2.7,16.7,60.0,44.0
Zosterops chloris,M,14.1,2.3,17.0,58.0,42.0
Zosterops chloris,F,14.7,2.6,16.5,59.5,43.5
Zosterops chloris,U,13.9,2.8,16.4,60.0,43.0
Zosterops chloris,M,14.0,2.6,15.9,61.0,44.0
Zosterops chloris,M,14.8,2.5,16.6,60.0,43.0
Zosterops chloris,M,13.6,2.6,16.3,62.0,46.0
Zosterops chloris,M,14.4,2.5,16.8,61.0,43.0
Zosterops chloris,M,15.3,2.8,17.1,59.5,43.0
Zosterops chloris,M,16.3,2.7,16.6,59.0,43.0
Zosterops chloris,U,14.5,3.0,17.0,60.0,
Zosterops chloris,U,14.6,2.5,16.6,58.0,
Zosterops chloris,M,14.7,2.7,16.5,60.0,42.0
Zosterops chloris,U,14.2,2.6,16.4,58.0,
Zosterops chloris,M,15.2,2.8,16.6,62.0,46.0
Zosterops chloris,F,14.3,2.8,16.9,60.5,42.0
Zosterops consobrinorum,M,11.3,3.9,13.2,46.0,36.0
Zosterops consobrinorum,M,12.2,3.1,13.9,53.0,39.0
Zosterops consobrinorum,F,13.1,3.1,13.9,52.0,41.0
Zosterops consobrinorum,M,14.1,,,54.0,38.0
Zosterops consobrinorum,F,,,,53.0,37.0
Zosterops consobrinorum,M,,,,53.5,37.0
Zosterops consobrinorum,M,,,,52.0,38.0
Zosterops consobrinorum,U,,,,53.5,39.0
Zosterops consobrinorum,M,,,,52.0,36.0
Zosterops consobrinorum,M,,,,51.0,36.0
Zosterops consobrinorum,U,,,,53.0,39.0
Zosterops consobrinorum,M,,,,52.0,44.0
Zosterops consobrinorum,U,14.1,,,53.0,40.0
Zosterops consobrinorum,U,13.2,,,53.0,39.0
Zosterops consobrinorum,F,,,,54.0,
Zosterops consobrinorum,F,,,,52.0,
Zosterops consobrinorum,F,14.0,,,60.0,45.0
Zosterops consobrinorum,M,14.4,,,52.0,37.0
Zosterops consobrinorum,U,14.2,,,52.0,37.5
Zosterops consobrinorum,M,13.2,,,52.0,37.0
Zosterops consobrinorum,U,14.5,,,55.0,37.0
Zosterops consobrinorum,U,14.1,,,53.0,37.0
Zosterops consobrinorum,M,12.9,,,54.0,39.0
Zosterops consobrinorum,U,13.8,,,52.0,38.0
Zosterops consobrinorum,M,13.2,,,55.0,39.0
Zosterops consobrinorum,M,13.9,,,55.5,40.0
Zosterops consobrinorum,U,,,,54.0,39.0
Zosterops consobrinorum,M,,,,54.5,39.5
Zosterops consobrinorum,U,12.2,,,53.0,39.0
Zosterops consobrinorum,U,11.5,,,52.0,38.0
Zosterops consobrinorum,U,11.5,,,53.5,38.0
Zosterops consobrinorum,U,10.8,,,54.0,39.0
Zosterops consobrinorum,U,12.2,,,53.0,36.0
Zosterops consobrinorum,M,11.7,,,54.0,38.0
Zosterops consobrinorum,U,12.0,,,55.0,38.0
Zosterops consobrinorum,M,13.5,,,54.0,36.0
Zosterops consobrinorum,U,10.8,,,53.5,38.5
Zosterops consobrinorum,M,10.7,,,52.0,38.0
Zosterops consobrinorum,U,10.9,,,54.0,38.0
Zosterops consobrinorum,U,11.8,,,54.0,40.0
Zosterops consobrinorum,U,11.7,,,55.0,38.0
Zosterops consobrinorum,M,14.6,3.4,16.2,54.0,37.0
Zosterops consobrinorum,U,14.3,2.8,16.2,54.0,37.0
Zosterops consobrinorum,M,14.3,3.0,15.5,55.0,39.0
Zosterops consobrinorum,F,14.1,2.9,16.5,59.0,42.0
Zosterops consobrinorum,U,15.0,2.9,16.3,53.0,37.0
Zosterops consobrinorum,F,14.8,3.1,15.4,61.0,44.0
Zosterops consobrinorum,F,14.1,3.2,14.7,53.0,39.0
Zosterops consobrinorum,F,14.5,3.1,16.3,59.0,43.0
Zosterops consobrinorum,M,14.9,3.0,15.5,54.0,37.0
Zosterops consobrinorum,F,14.0,3.0,15.5,57.0,41.0
Zosterops consobrinorum,M,13.5,2.9,16.0,55.0,38.0
Zosterops consobrinorum,M,15.3,3.3,15.4,53.0,38.0
Zosterops consobrinorum,M,15.0,3.0,16.4,53.5,37.0
Zosterops consobrinorum,U,14.3,3.1,15.4,54.0,37.0
Zosterops consobrinorum,M,14.3,3.1,15.8,53.0,37.0
Zosterops consobrinorum,F,13.9,2.5,15.4,55.0,39.0
Zosterops consobrinorum,M,14.0,2.9,15.0,51.5,36.0
Zosterops consobrinorum,U,12.7,2.6,16.8,53.0,37.0
Zosterops consobrinorum,F,13.6,3.0,16.4,54.0,40.0
Zosterops consobrinorum,U,14.0,3.2,16.0,52.0,36.0
Zosterops consobrinorum,U,12.9,2.6,15.7,55.0,40.0
Zosterops consobrinorum,M,14.2,3.1,15.9,55.0,40.0
Zosterops consobrinorum,F,14.6,3.0,15.9,56.0,40.0
Zosterops consobrinorum,U,14.2,,16.4,53.0,36.0
Zosterops consobrinorum,U,16.6,4.1,19.1,63.0,47.0
Zosterops consobrinorum,U,16.2,4.0,19.3,63.0,46.0
Zosterops consobrinorum,M,16.7,3.7,19.8,65.0,47.5
Zosterops consobrinorum,U,17.3,3.5,19.2,64.0,47.0
Zosterops consobrinorum,M,17.0,3.6,19.7,64.0,48.0
Zosterops consobrinorum,F,17.0,3.4,18.8,64.0,45.0
Zosterops consobrinorum,U,16.0,3.3,18.9,61.0,
Zosterops consobrinorum,U,17.6,3.5,18.1,61.0,46.0
Zosterops consobrinorum,M,17.7,3.7,19.5,67.0,49.0
Zosterops consobrinorum,U,15.0,,18.6,63.0,46.0
Zosterops consobrinorum,U,15.7,,18.4,63.0,47.0
Zosterops consobrinorum,U,15.9,,19.2,61.0,
Zosterops consobrinorum,F,16.2,3.7,19.1,63.0,45.0
Zosterops consobrinorum,U,14.9,3.5,19.7,64.0,48.0
Zosterops consobrinorum,M,18.4,3.6,19.4,65.0,49.0
Zosterops consobrinorum,M,17.9,3.6,19.8,63.0,46.0
Zosterops consobrinorum,F,16.2,3.4,20.0,61.0,45.0
Zosterops consobrinorum,F,17.9,3.8,20.0,65.0,47.0
Zosterops consobrinorum,U,16.4,3.5,19.8,64.0,47.0
Zosterops consobrinorum,M,12.2,2.7,14.7,51.0,38.0
Zosterops consobrinorum,U,13.7,2.9,15.1,56.0,38.0
Zosterops consobrinorum,M,12.8,3.1,14.3,54.0,38.0
Zosterops consobrinorum,U,13.6,2.8,15.3,56.0,
Zosterops consobrinorum,U,14.2,3.3,14.6,55.0,
Zosterops consobrinorum,U,13.2,2.7,14.4,56.0,40.0
Zosterops consobrinorum,M,14.6,2.9,15.2,54.0,36.0
Zosterops consobrinorum,U,12.4,2.7,13.4,53.0,
Zosterops consobrinorum,U,14.5,2.6,14.7,53.5,
Zosterops consobrinorum,M,13.6,2.8,15.2,54.0,39.0
Zosterops consobrinorum,U,12.4,2.6,14.7,55.0,
Zosterops consobrinorum,M,12.7,2.8,14.4,51.0,36.0
Zosterops consobrinorum,U,13.0,2.9,15.7,57.0,
Zosterops consobrinorum,U,13.2,2.6,15.2,55.5,
Zosterops consobrinorum,M,12.8,2.7,15.2,51.0,37.0
Zosterops consobrinorum,U,13.1,2.7,14.8,54.5,
Zosterops consobrinorum,F,13.1,2.7,14.8,53.0,
Zosterops consobrinorum,U,14.1,2.8,15.0,53.5,38.0
Zosterops consobrinorum,U,13.8,2.8,15.7,52.0,36.0
Zosterops consobrinorum,U,12.6,2.9,13.3,53.0,40.0
Zosterops consobrinorum,M,12.9,2.6,14.4,54.0,
Zosterops consobrinorum,F,13.7,2.8,14.9,55.0,
Zosterops consobrinorum,M,13.1,2.8,14.6,54.0,37.0
Zosterops consobrinorum,U,12.8,2.8,14.7,55.0,39.0
Zosterops consobrinorum,F,12.0,2.8,14.1,61.0,46.0
Zosterops consobrinorum,M,12.9,2.6,14.0,56.0,37.5
Zosterops consobrinorum,M,12.8,2.8,13.9,51.0,39.0
Zosterops consobrinorum,U,13.7,2.9,14.2,52.0,38.0
Zosterops consobrinorum,U,13.1,2.8,14.6,56.0,39.0
Zosterops consobrinorum,M,12.9,2.8,14.6,54.5,36.0
Zosterops consobrinorum,U,14.0,2.8,14.8,54.0,38.0
Zosterops consobrinorum,U,13.0,2.8,15.1,54.0,38.0
Zosterops consobrinorum,M,13.8,2.7,15.2,54.0,39.0
Zosterops consobrinorum,U,13.5,2.8,14.1,52.0,38.0
Zosterops consobrinorum,M,14.1,3.0,14.6,55.0,37.0
Zosterops consobrinorum,U,13.5,2.6,14.2,53.5,37.0
Zosterops consobrinorum,M,13.8,2.8,15.2,55.0,38.0
Zosterops consobrinorum,M,14.9,2.8,15.5,54.5,38.0
Zosterops consobrinorum,F,13.5,2.7,13.9,56.0,41.0
Zosterops consobrinorum,F,13.2,2.7,14.7,56.0,41.0
Zosterops consobrinorum,F,12.3,2.7,14.4,57.0,40.0
Zosterops consobrinorum,M,13.7,2.7,14.9,54.5,39.0
Zosterops consobrinorum,U,12.3,2.5,14.0,54.0,39.0
Zosterops consobrinorum,M,13.6,2.9,14.9,53.0,36.0
Zosterops consobrinorum,M,13.4,2.9,14.9,54.5,38.0
Zosterops consobrinorum,M,14.0,2.8,15.0,52.0,37.0
Zosterops consobrinorum,U,13.3,2.9,14.8,54.5,39.0
Zosterops consobrinorum,U,13.4,2.6,14.0,54.0,39.0
Zosterops consobrinorum,M,14.2,3.1,15.2,53.5,38.0
Zosterops consobrinorum,U,13.5,2.7,14.5,51.5,35.0
Zosterops consobrinorum,M,13.6,2.6,15.1,53.0,37.0
Zosterops consobrinorum,U,13.5,2.9,14.8,54.0,37.0
Zosterops consobrinorum,U,13.9,3.1,14.0,54.5,40.0
Zosterops consobrinorum,M,13.3,2.7,13.7,54.0,37.0
Zosterops consobrinorum,U,13.5,2.7,13.3,53.0,38.0
Zosterops consobrinorum,F,12.3,2.7,13.4,57.0,41.0
Zosterops consobrinorum,U,13.1,2.8,15.0,55.0,38.5
Zosterops consobrinorum,U,13.6,2.9,14.5,53.0,36.0
Zosterops consobrinorum,U,13.7,2.8,14.2,56.5,39.0
Zosterops consobrinorum,U,12.7,2.7,14.8,54.0,37.0
Zosterops consobrinorum,U,13.6,2.7,14.0,51.0,38.0
Zosterops consobrinorum,U,17.4,3.4,18.8,64.0,
Zosterops consobrinorum,U,16.9,3.4,19.1,64.0,46.0
Zosterops consobrinorum,U,17.7,3.3,19.4,61.0,46.0
Zosterops consobrinorum,U,16.8,3.5,19.5,61.0,
Zosterops consobrinorum,U,16.4,3.3,18.9,63.0,47.0
Zosterops consobrinorum,U,16.7,3.2,19.8,62.0,46.0
Zosterops consobrinorum,U,17.5,3.3,18.8,62.0,45.0
Zosterops consobrinorum,U,18.1,3.5,19.5,64.0,46.0
Zosterops consobrinorum,U,16.9,3.3,19.1,64.0,46.0
Zosterops consobrinorum,M,17.9,3.8,19.0,64.0,45.0
Zosterops consobrinorum,F,16.8,3.3,19.0,61.0,45.0
Zosterops consobrinorum,F,18.1,3.1,18.8,63.0,45.0
Zosterops consobrinorum,F,13.2,2.8,15.2,53.0,
Zosterops consobrinorum,M,13.2,3.0,14.4,53.0,39.0
Zosterops consobrinorum,U,13.0,2.5,14.8,53.0,38.0
Zosterops consobrinorum,U,14.6,3.1,14.7,52.0,43.0
Zosterops consobrinorum,U,14.2,2.9,14.5,53.5,
Zosterops consobrinorum,F,13.8,2.9,14.3,57.5,
Zosterops consobrinorum,U,14.0,2.9,14.0,54.0,
Zosterops consobrinorum,U,12.9,2.7,14.4,54.5,
Zosterops consobrinorum,U,14.0,2.7,16.0,56.0,42.0
Zosterops consobrinorum,U,12.6,2.6,16.0,54.0,
Zosterops consobrinorum,M,12.8,2.8,16.1,51.0,37.0
Zosterops consobrinorum,U,14.2,2.9,15.7,53.0,37.0
Zosterops consobrinorum,M,14.2,2.8,15.4,51.5,40.0
Zosterops consobrinorum,F,13.5,2.8,15.1,60.0,46.0
Zosterops consobrinorum,U,14.4,2.8,14.7,56.0,
Zosterops consobrinorum,F,14.4,2.7,14.8,58.0,41.0
Zosterops consobrinorum,M,13.6,2.7,15.2,52.0,38.0
Zosterops consobrinorum,U,13.5,2.6,16.1,54.0,
Zosterops consobrinorum,F,12.9,2.7,15.1,57.0,44.0
Zosterops consobrinorum,M,13.6,2.8,14.9,55.0,41.0
Zosterops consobrinorum,F,13.4,2.7,14.6,60.0,44.0
Zosterops consobrinorum,F,16.3,3.4,19.1,62.0,46.0
Zosterops consobrinorum,U,16.5,3.3,20.0,61.5,45.0
Zosterops consobrinorum,U,17.2,3.1,19.2,61.5,44.0
Zosterops consobrinorum,U,18.0,3.6,20.0,64.5,47.0
Zosterops consobrinorum,M,17.5,3.4,19.9,63.0,46.0
Zosterops consobrinorum,U,17.4,3.3,19.7,63.0,46.0
Zosterops consobrinorum,M,17.6,3.7,19.2,61.5,45.0
Zosterops consobrinorum,F,16.4,3.3,19.6,62.0,46.0
Zosterops consobrinorum,U,18.6,3.4,20.1,63.5,48.0
Zosterops consobrinorum,U,18.6,3.6,18.9,63.0,47.0
Zosterops consobrinorum,U,17.7,3.3,19.1,64.5,47.0
Zosterops consobrinorum,U,16.5,3.2,18.6,61.0,47.0
Zosterops consobrinorum,U,17.2,3.3,19.0,62.0,45.0
Zosterops consobrinorum,U,17.6,3.3,19.2,61.0,48.0
Zosterops consobrinorum,F,17.2,3.2,19.0,64.0,48.0
Zosterops consobrinorum,M,17.1,3.0,19.3,60.0,44.0
Zosterops consobrinorum,F,16.3,3.2,19.1,62.5,45.0
Zosterops consobrinorum,M,12.1,2.6,12.8,60.0,
Zosterops consobrinorum,F,13.4,2.6,14.3,52.0,37.0
Zosterops consobrinorum,F,13.0,2.6,14.3,55.0,39.0
Zosterops consobrinorum,F,12.2,2.6,15.0,52.0,38.0
Zosterops consobrinorum,M,13.2,2.7,14.6,54.0,
Zosterops consobrinorum,F,13.6,2.7,14.4,57.0,39.0
Zosterops consobrinorum,F,14.2,2.6,14.6,54.0,38.0
Zosterops consobrinorum,F,12.7,2.4,13.7,56.0,41.0
Zosterops consobrinorum,F,12.6,2.5,14.2,55.0,41.0
Zosterops consobrinorum,M,12.8,2.6,14.1,54.0,
Zosterops consobrinorum,F,13.4,2.7,14.3,51.0,38.0
Zosterops consobrinorum,F,13.5,2.8,14.1,53.0,38.0
Zosterops consobrinorum,F,13.6,2.6,14.4,52.0,39.0
Zosterops consobrinorum,F,13.2,2.3,14.2,51.0,38.0
Zosterops consobrinorum,F,13.7,2.7,15.0,52.5,35.0
Zosterops consobrinorum,M,13.6,2.8,14.1,53.0,
Zosterops consobrinorum,F,12.7,2.4,14.4,52.0,36.0
Zosterops consobrinorum,F,14.0,2.6,14.9,53.0,39.0
Zosterops consobrinorum,F,12.4,2.6,14.1,53.0,37.0
Zosterops consobrinorum,F,13.5,2.7,14.3,58.0,42.0
Zosterops consobrinorum,F,13.7,2.6,14.3,52.0,
Zosterops consobrinorum,F,13.0,2.8,14.3,55.5,
Zosterops consobrinorum,F,13.2,2.9,14.0,55.0,40.0
Zosterops consobrinorum,M,12.8,2.6,13.2,54.0,
Zosterops consobrinorum,F,13.0,2.7,15.1,51.0,38.0
Zosterops consobrinorum,U,14.2,2.7,13.7,55.0,
Zosterops consobrinorum,F,12.7,2.2,14.3,57.0,
Zosterops consobrinorum,M,12.8,2.8,14.3,54.0,
Zosterops consobrinorum,F,13.1,2.8,15.1,55.0,
Zosterops consobrinorum,U,13.6,2.7,14.3,56.0,
Zosterops consobrinorum,M,13.4,2.8,14.4,56.0,
Zosterops consobrinorum,U,14.0,2.7,14.3,54.0,
Zosterops consobrinorum,M,14.0,2.8,13.8,55.0,38.0
Zosterops consobrinorum,F,13.3,2.4,14.9,55.0,39.0
Zosterops consobrinorum,U,12.2,2.7,13.2,57.0,
